fy_year,Taxable income percentile,avg_tax_rate,id,avg_tax_rate_rel,colour,alpha,size,label,group,text
2018-19,9,0,Grattan 20%,0,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 9
Avg. tax rate (03-04 = 0): 0"
2018-19,9,0,Grattan 80%,0,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 9
Avg. tax rate (03-04 = 0): 0"
2027-28,9,0,Baseline,0,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 9
Avg. tax rate (03-04 = 0): 0"
2027-28,9,0,Budget2018,0,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 9
Avg. tax rate (03-04 = 0): 0"
2027-28,9,0,Grattan 20%,0,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 9
Avg. tax rate (03-04 = 0): 0"
2027-28,9,0,Grattan 80%,0,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 9
Avg. tax rate (03-04 = 0): 0"
2003-04,10,0,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2004-05,10,0,,0,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2005-06,10,0,,0,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2006-07,10,0,,0,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2007-08,10,0,,0,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2008-09,10,0,,0,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2009-10,10,0,,0,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2010-11,10,0,,0,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2011-12,10,0,,0,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2012-13,10,0,,0,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2013-14,10,0,,0,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2014-15,10,0,,0,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2015-16,10,0,,0,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2017-18,10,0,Current,0,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2018-19,10,0,Baseline,0,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2018-19,10,0,Budget2018,0,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2018-19,10,0,Grattan 20%,0,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2018-19,10,0,Grattan 80%,0,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2027-28,10,0,Baseline,0,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2027-28,10,0,Budget2018,0,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2027-28,10,0,Grattan 20%,0,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2027-28,10,0,Grattan 80%,0,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 10
Avg. tax rate (03-04 = 0): 0"
2003-04,11,0.0112,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 11
Avg. tax rate (03-04 = 0): 0"
2004-05,11,0.0112,,0,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 11
Avg. tax rate (03-04 = 0): 0"
2005-06,11,0.0066,,-0.0045,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 11
Avg. tax rate (03-04 = 0): -0.45"
2006-07,11,0,,-0.0112,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2007-08,11,0,,-0.0112,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2008-09,11,0,,-0.0112,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2009-10,11,0,,-0.0112,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2010-11,11,0,,-0.0112,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2011-12,11,0,,-0.0112,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2012-13,11,0,,-0.0112,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2013-14,11,0,,-0.0112,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2014-15,11,0,,-0.0112,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2015-16,11,0,,-0.0112,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2017-18,11,0,Current,-0.0112,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2018-19,11,0,Baseline,-0.0112,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2018-19,11,0,Budget2018,-0.0112,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2018-19,11,0,Grattan 20%,-0.0112,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2018-19,11,0,Grattan 80%,-0.0112,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2027-28,11,0,Baseline,-0.0112,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2027-28,11,0,Budget2018,-0.0112,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2027-28,11,0,Grattan 20%,-0.0112,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2027-28,11,0,Grattan 80%,-0.0112,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 11
Avg. tax rate (03-04 = 0): -1.12"
2003-04,12,0.0272,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 12
Avg. tax rate (03-04 = 0): 0"
2004-05,12,0.0274,,2e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 12
Avg. tax rate (03-04 = 0): 0.02"
2005-06,12,0.0215,,-0.0057,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 12
Avg. tax rate (03-04 = 0): -0.57"
2006-07,12,0,,-0.0272,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2007-08,12,0,,-0.0272,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2008-09,12,0,,-0.0272,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2009-10,12,0,,-0.0272,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2010-11,12,0,,-0.0272,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2011-12,12,0,,-0.0272,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2012-13,12,0,,-0.0272,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2013-14,12,0,,-0.0272,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2014-15,12,0,,-0.0272,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2015-16,12,0,,-0.0272,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2017-18,12,0,Current,-0.0272,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2018-19,12,0,Baseline,-0.0272,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2018-19,12,0,Budget2018,-0.0272,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2018-19,12,0,Grattan 20%,-0.0272,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2018-19,12,0,Grattan 80%,-0.0272,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2027-28,12,0,Baseline,-0.0272,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2027-28,12,0,Budget2018,-0.0272,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2027-28,12,0,Grattan 20%,-0.0272,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2027-28,12,0,Grattan 80%,-0.0272,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 12
Avg. tax rate (03-04 = 0): -2.72"
2003-04,13,0.0389,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 13
Avg. tax rate (03-04 = 0): 0"
2004-05,13,0.0393,,4e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 13
Avg. tax rate (03-04 = 0): 0.04"
2005-06,13,0.0326,,-0.0063,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 13
Avg. tax rate (03-04 = 0): -0.63"
2006-07,13,5e-04,,-0.0383,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.83"
2007-08,13,0,,-0.0389,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2008-09,13,0,,-0.0389,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2009-10,13,0,,-0.0389,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2010-11,13,0,,-0.0389,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2011-12,13,0,,-0.0389,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2012-13,13,0,,-0.0389,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2013-14,13,0,,-0.0389,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2014-15,13,0,,-0.0389,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2015-16,13,0,,-0.0389,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2017-18,13,0,Current,-0.0389,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2018-19,13,0,Baseline,-0.0389,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2018-19,13,0,Budget2018,-0.0389,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2018-19,13,0,Grattan 20%,-0.0389,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2018-19,13,0,Grattan 80%,-0.0389,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2027-28,13,0,Baseline,-0.0389,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2027-28,13,0,Budget2018,-0.0389,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2027-28,13,0,Grattan 20%,-0.0389,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2027-28,13,0,Grattan 80%,-0.0389,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 13
Avg. tax rate (03-04 = 0): -3.89"
2003-04,14,0.0475,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 14
Avg. tax rate (03-04 = 0): 0"
2004-05,14,0.0487,,0.0012,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 14
Avg. tax rate (03-04 = 0): 0.12"
2005-06,14,0.0403,,-0.0072,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 14
Avg. tax rate (03-04 = 0): -0.72"
2006-07,14,0.0089,,-0.0386,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 14
Avg. tax rate (03-04 = 0): -3.86"
2007-08,14,1e-04,,-0.0474,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.74"
2008-09,14,0,,-0.0475,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2009-10,14,0,,-0.0475,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2010-11,14,0,,-0.0475,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2011-12,14,0,,-0.0475,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2012-13,14,0,,-0.0475,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2013-14,14,0,,-0.0475,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2014-15,14,0,,-0.0475,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2015-16,14,0,,-0.0475,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2017-18,14,0,Current,-0.0475,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2018-19,14,0,Baseline,-0.0475,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2018-19,14,0,Budget2018,-0.0475,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2018-19,14,0,Grattan 20%,-0.0475,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2018-19,14,0,Grattan 80%,-0.0475,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2027-28,14,0,Baseline,-0.0475,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2027-28,14,0,Budget2018,-0.0475,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2027-28,14,0,Grattan 20%,-0.0475,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2027-28,14,0,Grattan 80%,-0.0475,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 14
Avg. tax rate (03-04 = 0): -4.75"
2003-04,15,0.055,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 15
Avg. tax rate (03-04 = 0): 0"
2004-05,15,0.0557,,7e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 15
Avg. tax rate (03-04 = 0): 0.07"
2005-06,15,0.0466,,-0.0084,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 15
Avg. tax rate (03-04 = 0): -0.84"
2006-07,15,0.0185,,-0.0365,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 15
Avg. tax rate (03-04 = 0): -3.65"
2007-08,15,0.0062,,-0.0488,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 15
Avg. tax rate (03-04 = 0): -4.88"
2008-09,15,0,,-0.055,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2009-10,15,0,,-0.055,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2010-11,15,0,,-0.055,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2011-12,15,0,,-0.055,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2012-13,15,0,,-0.055,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2013-14,15,0,,-0.055,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2014-15,15,0,,-0.055,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2015-16,15,0,,-0.055,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2017-18,15,0,Current,-0.055,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2018-19,15,0,Baseline,-0.055,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2018-19,15,0,Budget2018,-0.055,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2018-19,15,0,Grattan 20%,-0.055,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2018-19,15,0,Grattan 80%,-0.055,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2027-28,15,0,Baseline,-0.055,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2027-28,15,0,Budget2018,-0.055,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2027-28,15,0,Grattan 20%,-0.055,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2027-28,15,0,Grattan 80%,-0.055,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 15
Avg. tax rate (03-04 = 0): -5.5"
2003-04,16,0.0614,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 16
Avg. tax rate (03-04 = 0): 0"
2004-05,16,0.0608,,-7e-04,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 16
Avg. tax rate (03-04 = 0): -0.07"
2005-06,16,0.0526,,-0.0088,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 16
Avg. tax rate (03-04 = 0): -0.88"
2006-07,16,0.0256,,-0.0359,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 16
Avg. tax rate (03-04 = 0): -3.59"
2007-08,16,0.0143,,-0.0472,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 16
Avg. tax rate (03-04 = 0): -4.72"
2008-09,16,0,,-0.0614,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2009-10,16,0,,-0.0614,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2010-11,16,0,,-0.0614,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2011-12,16,0,,-0.0614,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2012-13,16,0,,-0.0614,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2013-14,16,0,,-0.0614,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2014-15,16,0,,-0.0614,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2015-16,16,0,,-0.0614,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2017-18,16,0,Current,-0.0614,#A02226,1,0.8,,2017-18#A02226,"2017-18 Current
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2018-19,16,0,Baseline,-0.0614,#F68B33,1,1.4,,2018-19#F68B33,"2018-19 Baseline
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2018-19,16,0,Budget2018,-0.0614,#621214,1,1.4,,2018-19#621214,"2018-19 Budget2018
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2018-19,16,0,Grattan 20%,-0.0614,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 20%
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2018-19,16,0,Grattan 80%,-0.0614,#621214,1,1.4,,2018-19#621214,"2018-19 Grattan 80%
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2027-28,16,0,Baseline,-0.0614,#FFC35A,1,1.4,,2027-28#FFC35A,"2027-28 Baseline
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2027-28,16,0,Budget2018,-0.0614,#A02226,1,1.4,,2027-28#A02226,"2027-28 Budget2018
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2027-28,16,0,Grattan 20%,-0.0614,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 20%
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2027-28,16,0,Grattan 80%,-0.0614,#A02226,1,1.4,,2027-28#A02226,"2027-28 Grattan 80%
            Percentile: 16
Avg. tax rate (03-04 = 0): -6.14"
2003-04,17,0.0652,,0,#808080,0,0.8,,2003-04#808080,"2003-04 
            Percentile: 17
Avg. tax rate (03-04 = 0): 0"
2004-05,17,0.0667,,0.0015,#808080,0,1.1,,2004-05#808080,"2004-05 
            Percentile: 17
Avg. tax rate (03-04 = 0): 0.15"
2005-06,17,0.0555,,-0.0097,#808080,0.1,0.8,,2005-06#808080,"2005-06 
            Percentile: 17
Avg. tax rate (03-04 = 0): -0.97"
2006-07,17,0.032,,-0.0332,#808080,0.1,0.8,,2006-07#808080,"2006-07 
            Percentile: 17
Avg. tax rate (03-04 = 0): -3.32"
2007-08,17,0.0209,,-0.0443,#808080,0.2,0.8,,2007-08#808080,"2007-08 
            Percentile: 17
Avg. tax rate (03-04 = 0): -4.43"
2008-09,17,0,,-0.0652,#808080,0.2,0.8,,2008-09#808080,"2008-09 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
2009-10,17,0,,-0.0652,#808080,0.3,0.8,,2009-10#808080,"2009-10 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
2010-11,17,0,,-0.0652,#808080,0.3,0.8,,2010-11#808080,"2010-11 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
2011-12,17,0,,-0.0652,#808080,0.4,0.8,,2011-12#808080,"2011-12 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
2012-13,17,0,,-0.0652,#808080,0.4,0.8,,2012-13#808080,"2012-13 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
2013-14,17,0,,-0.0652,#808080,0.4,1.1,,2013-14#808080,"2013-14 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
2014-15,17,0,,-0.0652,#808080,0.5,0.8,,2014-15#808080,"2014-15 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
2015-16,17,0,,-0.0652,#808080,0.5,0.8,,2015-16#808080,"2015-16 
            Percentile: 17
Avg. tax rate (03-04 = 0): -6.52"
